"","FiscalYear","Ccode","Dcode","Dname","Dtype","TotalExp_C","K12ADA_C","TotalExp_K12_C","TotalExp_C_16","TotalExp_K12_C_16"
"13217",2016,47,76455,"Scott Valley Unified","Unified",8244841.66,621.68,13262.1954381675,8244841.66,13262.2
"13218",2016,48,70524,"Benicia Unified","Unified",45425466.99,4637.33,9795.60803091434,45425466.99,9795.61
"13219",2016,48,70532,"Dixon Unified","Unified",32961635.46,3116.59,10576.1859789064,32961635.46,10576.19
"13220",2016,48,70540,"Fairfield-Suisun Unified","Unified",203929500.15,20563.53,9917.04732358695,203929500.15,9917.05
"13221",2016,48,70565,"Travis Unified","Unified",52845644.23,5358.54,9861.94826016042,52845644.23,9861.95
"13222",2016,48,70573,"Vacaville Unified","Unified",103006596.6,10490.82,9818.73643814306,103006596.6,9818.74
"13223",2016,48,70581,"Vallejo City Unified","Unified",142036730.06,11717.87,12121.3778664553,142036730.06,12121.38
"13224",2016,49,40246,"Petaluma City Elementary/Joint Union High","Comm Admin",79288098.71,7081.1,11197.1443292709,79288098.71,11197.14
"13225",2016,49,40253,"Santa Rosa Elementary/High, City of","Comm Admin",172744687.2,14127.33,12227.695339459,172744687.2,12227.7
"13226",2016,49,70599,"Alexander Valley Union Elementary","Elementary",2167876.93,124.55,17405.6758731433,2167876.93,17405.68
"13227",2016,49,70607,"West Sonoma County Union High","High",22649760.38,1807.17,12533.2759950641,22649760.38,12533.28
"13228",2016,49,70615,"Bellevue Union Elementary","Elementary",23327802.96,1670.39,13965.4828872299,23327802.96,13965.48
"13229",2016,49,70623,"Bennett Valley Union Elementary","Elementary",9720148.38,992.22,9796.36409264075,9720148.38,9796.36
"13230",2016,49,70649,"Cinnabar Elementary","Elementary",3181039.61,264.81,12012.5358181338,3181039.61,12012.54
"13231",2016,49,70656,"Cloverdale Unified","Unified",15786474.46,1363.23,11580.1988365866,15786474.46,11580.2
"13232",2016,49,70672,"Dunham Elementary","Elementary",1954422.29,181.24,10783.6144890753,1954422.29,10783.61
"13233",2016,49,70680,"Forestville Union Elementary","Elementary",4613792.23,320.74,14384.8357859949,4613792.23,14384.84
"13234",2016,49,70698,"Fort Ross Elementary","Elementary",585294.8,18.92,30935.2431289641,585294.8,30935.24
"13235",2016,49,70706,"Geyserville Unified","Unified",3779083.92,230.94,16363.9210184463,3779083.92,16363.92
"13236",2016,49,70714,"Gravenstein Union Elementary","Elementary",6549762.46,690.73,9482.37728200599,6549762.46,9482.38
"13237",2016,49,70722,"Guerneville Elementary","Elementary",3743083.18,268.73,13928.787928404,3743083.18,13928.79
"13238",2016,49,70730,"Harmony Union Elementary","Elementary",4281011.81,233.63,18323.8959465822,4281011.81,18323.9
"13239",2016,49,70763,"Horicon Elementary","Elementary",1637259.78,54.77,29893.3682672996,1637259.78,29893.37
"13240",2016,49,70789,"Kenwood","Elementary",2402894.71,146.76,16372.9538702644,2402894.71,16372.95
"13241",2016,49,70797,"Liberty Elementary","Elementary",2313720.78,212.72,10876.8370628056,2313720.78,10876.84
"13242",2016,49,70805,"Mark West Union Elementary","Elementary",12843969.91,1294.84,9919.34903926354,12843969.91,9919.35
"13243",2016,49,70813,"Monte Rio Union Elementary","Elementary",1474147.61,87.16,16913.1208122992,1474147.61,16913.12
"13244",2016,49,70821,"Montgomery Elementary","Elementary",655847.26,28.28,23191.2043847242,655847.26,23191.2
"13245",2016,49,70839,"Oak Grove Union Elementary","Elementary",9442587.11,794.62,11883.1480581913,9442587.11,11883.15
"13246",2016,49,70847,"Old Adobe Union","Elementary",20288497.71,1682.25,12060.3344984396,20288497.71,12060.33
"13247",2016,49,70870,"Piner-Olivet Union Elementary","Elementary",11951040.46,1044.62,11440.5625586338,11951040.46,11440.56
"13248",2016,49,70888,"Kashia Elementary","Elementary",312595.77,7.16,43658.6270949721,312595.77,43658.63
"13249",2016,49,70896,"Rincon Valley Union Elementary","Elementary",33296985.39,3070.37,10844.6165738983,33296985.39,10844.62
"13250",2016,49,70904,"Roseland","Elementary",27756947.03,1463.73,18963.1605760625,27756947.03,18963.16
"13251",2016,49,70938,"Sebastopol Union Elementary","Elementary",6369812.55,503.77,12644.2871747027,6369812.55,12644.29
"13252",2016,49,70953,"Sonoma Valley Unified","Unified",51873292.95,3854.71,13457.1194590514,51873292.95,13457.12
"13253",2016,49,70961,"Twin Hills Union Elementary","Elementary",7250654.43,705.9,10271.5036549086,7250654.43,10271.5
"13254",2016,49,70979,"Two Rock Union","Elementary",2006804.33,155.13,12936.2749307033,2006804.33,12936.27
"13255",2016,49,70995,"Waugh Elementary","Elementary",8134076.11,874.18,9304.80691619575,8134076.11,9304.81
"13256",2016,49,71001,"West Side Union Elementary","Elementary",1799985.96,170.09,10582.5501793168,1799985.96,10582.55
"13257",2016,49,71019,"Wilmar Union Elementary","Elementary",2252785.71,226.96,9925.91518329221,2252785.71,9925.92
"13258",2016,49,71035,"Wright Elementary","Elementary",17943464.77,1509.46,11887.3403535039,17943464.77,11887.34
"13259",2016,49,73882,"Cotati-Rohnert Park Unified","Unified",62051084.18,5544.4,11191.6680217878,62051084.18,11191.67
"13260",2016,49,75358,"Windsor Unified","Unified",41384792.9,3844.59,10764.4229683789,41384792.9,10764.42
"13261",2016,49,75390,"Healdsburg Unified","Unified",22891293.86,1517.38,15086.0653626646,22891293.86,15086.07
"13262",2016,50,40717,"Modesto City Schools","Comm Admin",332053377.65,28648.39,11590.6470712665,332053377.65,11590.65
"13263",2016,50,71043,"Ceres Unified","Unified",139491583.62,12788.1,10907.9209280503,139491583.62,10907.92
"13264",2016,50,71050,"Chatom Union","Elementary",6010473.08,578.45,10390.6527444031,6010473.08,10390.65
"13265",2016,50,71068,"Denair Unified","Unified",13846553.53,1268.26,10917.7562408339,13846553.53,10917.76
"13266",2016,50,71076,"Empire Union Elementary","Elementary",26653642.13,2838.06,9391.50057785952,26653642.13,9391.5
"13267",2016,50,71084,"Gratton Elementary","Elementary",1694193.09,135.92,12464.6342701589,1694193.09,12464.63
"13268",2016,50,71092,"Hart-Ransom Union Elementary","Elementary",6852206.71,798.42,8582.20824879136,6852206.71,8582.21
"13269",2016,50,71100,"Hickman Community Charter","Elementary",9611457.39,1044.84,9198.9753359366,9611457.39,9198.98
"13270",2016,50,71134,"Keyes Union","Elementary",8183462.49,739.92,11059.9287625689,8183462.49,11059.93
"13271",2016,50,71142,"Knights Ferry Elementary","Elementary",984218.84,114.99,8559.16897121489,984218.84,8559.17
"13272",2016,50,71209,"Paradise Elementary","Elementary",1944516.72,194.7,9987.24560862866,1944516.72,9987.25
"13273",2016,50,71217,"Patterson Joint Unified","Unified",60835742.96,5726.99,10622.6382375384,60835742.96,10622.64
"13274",2016,50,71233,"Roberts Ferry Union Elementary","Elementary",1395599.36,126.94,10994.1654324878,1395599.36,10994.17
"13275",2016,50,71266,"Salida Union Elementary","Elementary",22500086.57,2318.41,9704.96442389396,22500086.57,9704.96
"13276",2016,50,71274,"Shiloh Elementary","Elementary",1357710.69,145.62,9323.65533580552,1357710.69,9323.66
"13277",2016,50,71282,"Stanislaus Union Elementary","Elementary",32103374.07,3327.07,9649.14296062301,32103374.07,9649.14
"13278",2016,50,71290,"Sylvan Union Elementary","Elementary",74522033,7758.13,9605.66953634445,74522033,9605.67
"13279",2016,50,71324,"Valley Home Joint Elementary","Elementary",1530298.47,169.71,9017.13788226975,1530298.47,9017.14
"13280",2016,50,73601,"Newman-Crows Landing Unified","Unified",30731412.29,2876.71,10682.8329202457,30731412.29,10682.83
"13281",2016,50,75549,"Hughson Unified","Unified",22002467.63,1989.7,11058.1834598181,22002467.63,11058.18
"13282",2016,50,75556,"Riverbank Unified","Unified",29708797.86,2190.12,13564.9178401184,29708797.86,13564.92
"13283",2016,50,75564,"Oakdale Joint Unified","Unified",49867970.46,4943.93,10086.7064177689,49867970.46,10086.71
"13284",2016,50,75572,"Waterford Unified","Unified",20339725.76,1712.77,11875.3398062787,20339725.76,11875.34
"13285",2016,50,75739,"Turlock Unified","Unified",136502999.23,13352.67,10222.8991827103,136502999.23,10222.9
"13286",2016,51,71357,"Brittan Elementary","Elementary",4214856.2,438.92,9602.78911874601,4214856.2,9602.79
"13287",2016,51,71365,"Browns Elementary","Elementary",1453315.08,148.93,9758.37695561673,1453315.08,9758.38
"13288",2016,51,71373,"East Nicolaus Joint Union High","High",3408698.29,294.39,11578.8521688916,3408698.29,11578.85
"13289",2016,51,71381,"Franklin Elementary","Elementary",3801565.18,462.81,8214.09472569737,3801565.18,8214.09
"13290",2016,51,71399,"Live Oak Unified","Unified",18022103.37,1722.36,10463.6100292622,18022103.37,10463.61
"13291",2016,51,71407,"Marcum-Illinois Union Elementary","Elementary",2024132.81,157.42,12858.1680218524,2024132.81,12858.17
"13292",2016,51,71415,"Meridian Elementary","Elementary",988086.14,77.61,12731.4281664734,988086.14,12731.43
"13293",2016,51,71423,"Nuestro Elementary","Elementary",1507484.99,142.7,10564.0153468816,1507484.99,10564.02
"13294",2016,51,71431,"Pleasant Grove Joint Union","Elementary",1600274.47,192.6,8308.79787123572,1600274.47,8308.8
"13295",2016,51,71449,"Sutter Union High","High",7623378.65,738.7,10319.992757547,7623378.65,10319.99
"13296",2016,51,71456,"Winship-Robbins","Elementary",1621342.26,135.54,11962.0942895086,1621342.26,11962.09
"13297",2016,51,71464,"Yuba City Unified","Unified",126342981.44,11678.86,10818.0919576055,126342981.44,10818.09
"13298",2016,52,71472,"Antelope Elementary","Elementary",7195076.96,719.57,9999.13414956154,7195076.96,9999.13
"13299",2016,52,71498,"Corning Union Elementary","Elementary",20003490.67,2011.94,9942.38927105182,20003490.67,9942.39
"13300",2016,52,71506,"Corning Union High","High",11377046.33,881.12,12912.0282481387,11377046.33,12912.03
"13301",2016,52,71514,"Elkins Elementary","Elementary",217135.4,13.82,15711.6787264834,217135.4,15711.68
"13302",2016,52,71522,"Evergreen Union","Elementary",10171191.32,1042.69,9754.76059039599,10171191.32,9754.76
"13303",2016,52,71530,"Flournoy Union Elementary","Elementary",307964.35,21.79,14133.2882055989,307964.35,14133.29
"13304",2016,52,71548,"Gerber Union Elementary","Elementary",4599071.36,397,11584.5626196474,4599071.36,11584.56
"13305",2016,52,71555,"Kirkwood Elementary","Elementary",900042.61,101.51,8866.54132597774,900042.61,8866.54
"13306",2016,52,71563,"Lassen View Union Elementary","Elementary",2875749.55,292.06,9846.43412312538,2875749.55,9846.43
"13307",2016,52,71571,"Los Molinos Unified","Unified",6861445.12,547.73,12527.0573457726,6861445.12,12527.06
"13308",2016,52,71621,"Red Bluff Union Elementary","Elementary",21131079.48,1962.15,10769.349682746,21131079.48,10769.35
"13309",2016,52,71639,"Red Bluff Joint Union High","High",18855423.06,1492.17,12636.2432296588,18855423.06,12636.24
"13310",2016,52,71647,"Reeds Creek Elementary","Elementary",1257278,141.56,8881.59084487143,1257278,8881.59
"13311",2016,52,71654,"Richfield Elementary","Elementary",1966157.45,238.14,8256.30910388847,1966157.45,8256.31
"13312",2016,53,71662,"Burnt Ranch Elementary","Elementary",1230926.74,88.6,13893.0783295711,1230926.74,13893.08
"13313",2016,53,71670,"Coffee Creek Elementary","Elementary",252341.86,5.02,50267.3027888446,252341.86,50267.3
"13314",2016,53,71696,"Douglas City Elementary","Elementary",1729486.24,178.62,9682.48930690852,1729486.24,9682.49
"13315",2016,53,71738,"Junction City Elementary","Elementary",929128.29,63.95,14528.9802971071,929128.29,14528.98
"13316",2016,53,71746,"Lewiston Elementary","Elementary",936739.77,57.49,16293.9601669856,936739.77,16293.96
"13317",2016,53,71761,"Trinity Center Elementary","Elementary",256281.66,11.55,22188.8883116883,256281.66,22188.89
"13318",2016,53,73833,"Southern Trinity Joint Unified","Unified",2254665.2,93.03,24235.8937976997,2254665.2,24235.89
"13319",2016,53,75028,"Mountain Valley Unified","Unified",4408851.56,248.06,17773.327259534,4408851.56,17773.33
"13320",2016,53,76513,"Trinity Alps Unified","Unified",8157461.87,675.82,12070.4653162085,8157461.87,12070.47
"13321",2016,54,71795,"Allensworth Elementary","Elementary",1025207.38,70.15,14614.5029223093,1025207.38,14614.5
"13322",2016,54,71803,"Alpaugh Unified","Unified",4609104.97,315.07,14628.8284190815,4609104.97,14628.83
"13323",2016,54,71811,"Alta Vista Elementary","Elementary",6084277.23,536.35,11343.8561200709,6084277.23,11343.86
"13324",2016,54,71829,"Buena Vista Elementary","Elementary",1907692.07,199.15,9579.17183027868,1907692.07,9579.17
"13325",2016,54,71837,"Burton Elementary","Elementary",46061507.6,4512.39,10207.7851426849,46061507.6,10207.79
"13326",2016,54,71852,"Columbine Elementary","Elementary",1734278.79,204.9,8464.02532942899,1734278.79,8464.03
"13327",2016,54,71860,"Cutler-Orosi Joint Unified","Unified",42857302.54,3990.92,10738.7024896515,42857302.54,10738.7
"13328",2016,54,71894,"Ducor Union Elementary","Elementary",1634608.93,165.84,9856.54202846117,1634608.93,9856.54
"13329",2016,54,71902,"Earlimart Elementary","Elementary",22178953.41,1834.18,12092.0266331549,22178953.41,12092.03
"13330",2016,54,71944,"Hope Elementary","Elementary",2175176.66,239.34,9088.22871229214,2175176.66,9088.23
"13331",2016,54,71951,"Hot Springs Elementary","Elementary",277041.87,18.57,14918.7867528271,277041.87,14918.79
"13332",2016,54,71969,"Kings River Union Elementary","Elementary",4794811.78,435.66,11005.857274021,4794811.78,11005.86
"13333",2016,54,71985,"Liberty Elementary","Elementary",4239219.16,553.5,7658.93253839205,4239219.16,7658.93
"13334",2016,54,71993,"Lindsay Unified","Unified",52451177.18,4007.32,13088.8417146622,52451177.18,13088.84
"13335",2016,54,72009,"Monson-Sultana Joint Union Elementary","Elementary",4596834.63,428.23,10734.4992877659,4596834.63,10734.5
"13336",2016,54,72017,"Oak Valley Union Elementary","Elementary",4802833.61,544.41,8822.08925258537,4802833.61,8822.09
"13337",2016,54,72025,"Outside Creek Elementary","Elementary",901708.03,108.17,8336.02690209855,901708.03,8336.03
"13338",2016,54,72033,"Palo Verde Union Elementary","Elementary",5292202.47,525.45,10071.7527262347,5292202.47,10071.75
"13339",2016,54,72041,"Pixley Union Elementary","Elementary",12622882.78,1063.54,11868.7428587547,12622882.78,11868.74
"13340",2016,54,72058,"Pleasant View Elementary","Elementary",5527833.35,472.34,11703.0811491722,5527833.35,11703.08
"13341",2016,54,72082,"Richgrove Elementary","Elementary",9006843.35,613.52,14680.6026698396,9006843.35,14680.6
"13342",2016,54,72090,"Rockford Elementary","Elementary",3226222.37,349.23,9238.1020244538,3226222.37,9238.1
"13343",2016,54,72108,"Saucelito Elementary","Elementary",1067800.65,90.27,11828.9647723496,1067800.65,11828.96
"13344",2016,54,72116,"Sequoia Union Elementary","Elementary",3045888.83,312.17,9757.14780408111,3045888.83,9757.15
"13345",2016,54,72132,"Springville Union Elementary","Elementary",2709322.26,308.82,8773.14377307169,2709322.26,8773.14
"13346",2016,54,72140,"Stone Corral Elementary","Elementary",1646649.9,139.36,11815.8000861079,1646649.9,11815.8
"13347",2016,54,72157,"Strathmore Union Elementary","Elementary",8055671.25,771.18,10445.9027075391,8055671.25,10445.9
"13348",2016,54,72173,"Sundale Union Elementary","Elementary",6863082.37,794.92,8633.67681024506,6863082.37,8633.68
"13349",2016,54,72181,"Sunnyside Union Elementary","Elementary",4106449.77,342.33,11995.5883796337,4106449.77,11995.59
"13350",2016,54,72199,"Terra Bella Union Elementary","Elementary",9993336.53,887.65,11258.1947051203,9993336.53,11258.19
"13351",2016,54,72207,"Three Rivers Union Elementary","Elementary",1125923.4,135.03,8338.32037325039,1125923.4,8338.32
"13352",2016,54,72215,"Tipton Elementary","Elementary",5860212.53,550.42,10646.8015878783,5860212.53,10646.8
"13353",2016,54,72223,"Traver Joint Elementary","Elementary",2557327.96,198.46,12885.8609291545,2557327.96,12885.86
"13354",2016,54,72231,"Tulare City","Elementary",95037007.66,9186.88,10344.8622013132,95037007.66,10344.86
"13355",2016,54,72249,"Tulare Joint Union High","High",61680962.82,5170.65,11929.0539525978,61680962.82,11929.05
"13356",2016,54,72256,"Visalia Unified","Unified",270386634.81,27153.99,9957.52870241169,270386634.81,9957.53
"13357",2016,54,72264,"Waukena Joint Union Elementary","Elementary",2595676.22,224.54,11559.9724770642,2595676.22,11559.97
"13358",2016,54,72298,"Woodville Union Elementary","Elementary",6113570.84,413.57,14782.4330584907,6113570.84,14782.43
"13359",2016,54,75325,"Farmersville Unified","Unified",29529580.89,2438.27,12110.8740582462,29529580.89,12110.87
"13360",2016,54,75523,"Porterville Unified","Unified",141940346.77,12783.42,11103.4720575558,141940346.77,11103.47
"13361",2016,54,75531,"Dinuba Unified","Unified",67278662.29,6241.81,10778.7103884931,67278662.29,10778.71
"13362",2016,54,76794,"Woodlake Unified","Unified",25272252.69,2089.72,12093.6071291848,25272252.69,12093.61
"13363",2016,54,76836,"Exeter Unified","Unified",29119412.25,2697.33,10795.6431916006,29119412.25,10795.64
"13364",2016,55,72306,"Belleview Elementary","Elementary",1664036.29,144.38,11525.3933370273,1664036.29,11525.39
"13365",2016,55,72348,"Columbia Union","Elementary",5137212.03,504.86,10175.518024799,5137212.03,10175.52
"13366",2016,55,72355,"Curtis Creek Elementary","Elementary",5006256.45,437.12,11452.819477489,5006256.45,11452.82
"13367",2016,55,72363,"Jamestown Elementary","Elementary",3718425.72,312.46,11900.4855661525,3718425.72,11900.49
"13368",2016,55,72371,"Sonora Elementary","Elementary",6350741.03,697.73,9102.00368337322,6350741.03,9102
"13369",2016,55,72389,"Sonora Union High","High",12072469.47,954.19,12652.060354856,12072469.47,12652.06
